Month,Beer_Volume,Beer.price,jf_flag,mj_flag,dec_flag,moncorrectorabs,moncorrector,moncorrectorlag,touristp,touristn,Nominal.Cider.Perry.Price,Cider.Perry.Volume,Unemployment.rate,Unemployment.Female..,Unemployment.Male..,Employment.rate,Employment.Male..,Employment.Female..,Employment.to.population.ratio.15...ILOpct...NBSpct.,Money.Supply,Currency.in.Circulation,Customs.and.import.tax,Taxes.on.goods.and.services,Total.Excise..Beer..Tobacco..etc..,Wine.Equalistaion.Tax,Global.events,Festivals,Holiday.flags,No..of.festive.days.in.the.month,No.of.working.days,Number.of.Tourists.1wk.,Number.of.Tourists.1.2.wks,Number.of.Tourists.2wks.1mth,Number.of.Tourists.1.2mths,Number.of.Tourists.2.3mths,Number.of.Tourists.3.6mths,Number.of.Tourists.6.12mths,Season..Summer..spring..autumn..winter..flags,System.Shocks...RTD.tax..CDS..GST..Sydney.LockOut.Laws.etc.,Elections,PMI,Weighted.Temp,GDP.USD,Income.10th.percentile,Income.20th.percentile,Income.30th.percentile,Income.40th.percentile,Income.50th.percentile,Income.60th.percentile,Income.70th.percentile,Income.80th.percentile,Income.90th.percentile,Government.Revenue,FDI.Investment.Utilized,Urbanization.rate,WPI,GDP.deflator,Urban.population,Urban.population...growth,Total.Population,LDA.Population,Population.Under.18,Population.in.age.bracket.18...24,Population.in.age.bracket.25...34,Population.in.age.bracket.35...44,Population.in.age.bracket.45...54,Population.in.age.bracket.55...64,Population.in.age.bracket.65...74,Population.in.age.bracket.75...84,Population.in.age.bracket.85...100,Women.Consumers,On.premise...Off.premise.Split,Total.expenditure..Tourist.,X..of.population.born.locally,Output.of.Beer,Output.of.Cider..Perry,Output.of.RTDs..High.Strength.Premixes,Output.of.Spirits,Output.of.Wine,Output.of.Soft.Drinks,Disposable.Income,FAI.Evolution,Real.Estate.Investment,GDP..local.currency.,GDP.per.capita,GDP.per.capita.growth,GDP.Growth.rate,Private.Sector.Expenditure,Cash.Consumption.Expenditure,Government.Expenditure,Total.Exports,Total.Imports,Balance.of.Import.and.Export,CPI,Inflation..,Total.Import.and.Export,Population.NSW,Population.VIC,Population.QLD,Population.SA,Population.WA,Population.TAS,Population.NT,Population.ACT,Population.Australia,Population.by.Gender,Average.Income
06-01-2018,NA,4.98986,NA,NA,NA,NA,NA,-0.07188268,NA,39256.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77189.49,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,173169.94,NA,NA,NA,NA,NA,NA,NA,18.86447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-01-2018,NA,4.995163,NA,NA,NA,NA,NA,0.02097071,NA,41852.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77758.01,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,143469.94,NA,NA,NA,NA,NA,NA,NA,18.20463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08-01-2018,NA,5.046139,NA,NA,NA,NA,NA,0.09865731,NA,38519.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78151.8,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,140569.94,NA,NA,NA,NA,NA,NA,NA,18.87706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-2018,NA,5.023447,NA,NA,NA,NA,NA,-0.06715503,NA,31097.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78834.86,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,138369.94,NA,NA,NA,NA,NA,NA,NA,20.53392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-2018,NA,5.021238,NA,NA,NA,NA,NA,0.06744082,NA,29054.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79192.51,NA,NA,NA,NA,NA,0,NA,NA,20,NA,NA,NA,80369.94,NA,NA,NA,NA,NA,NA,NA,23.09831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-01-2018,NA,5.01228,NA,NA,NA,NA,NA,0.08879855,NA,35759.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79758.18,NA,NA,NA,NA,NA,1,NA,NA,22,NA,NA,NA,97269.94,NA,NA,NA,NA,NA,NA,NA,25.05471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-01-2018,NA,4.967003,NA,NA,NA,NA,NA,0.08732016,NA,27176.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82801.84,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,258269.94,NA,NA,NA,NA,NA,NA,NA,26.84049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21354192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-01-2019,NA,5.014396,NA,NA,NA,NA,NA,0.18158593,NA,42841.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80492.27,NA,NA,NA,NA,NA,1,NA,NA,19,NA,NA,NA,90504.91,NA,NA,NA,NA,NA,NA,NA,27.93431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-01-2019,NA,5.044354,NA,NA,NA,NA,NA,-0.17999318,NA,28404.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80057.86,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,58604.91,NA,NA,NA,NA,NA,NA,NA,27.85019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-01-2019,NA,5.001636,NA,NA,NA,NA,NA,-0.20025006,NA,35287.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80862.24,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,92804.91,NA,NA,NA,NA,NA,NA,NA,26.64812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04-01-2019,NA,4.999658,NA,NA,NA,NA,NA,0.22593783,NA,37657.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80758.55,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,97404.91,NA,NA,NA,NA,NA,NA,NA,24.27382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05-01-2019,NA,4.994001,NA,NA,NA,NA,NA,-0.09387088,NA,45009.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80341.94,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,115204.91,NA,NA,NA,NA,NA,NA,NA,21.95649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06-01-2019,NA,4.995294,NA,NA,NA,NA,NA,-0.07188268,NA,39502.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80645.34,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,173104.91,NA,NA,NA,NA,NA,NA,NA,19.50025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-01-2019,NA,5.000222,NA,NA,NA,NA,NA,0.02097071,NA,42099.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81213.86,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,143404.91,NA,NA,NA,NA,NA,NA,NA,18.89815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08-01-2019,NA,5.040835,NA,NA,NA,NA,NA,0.09865731,NA,38766.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81607.66,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,140504.91,NA,NA,NA,NA,NA,NA,NA,19.45183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-2019,NA,5.023951,NA,NA,NA,NA,NA,-0.06715503,NA,31343.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82290.71,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,138304.91,NA,NA,NA,NA,NA,NA,NA,20.86623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-2019,NA,5.022008,NA,NA,NA,NA,NA,0.06744082,NA,29300.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82648.36,NA,NA,NA,NA,NA,0,NA,NA,20,NA,NA,NA,80304.91,NA,NA,NA,NA,NA,NA,NA,23.08379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-01-2019,NA,5.013272,NA,NA,NA,NA,NA,0.08879855,NA,36005.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83214.03,NA,NA,NA,NA,NA,1,NA,NA,22,NA,NA,NA,97204.91,NA,NA,NA,NA,NA,NA,NA,24.78207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-01-2019,NA,4.979235,NA,NA,NA,NA,NA,0.08732016,NA,27422.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86257.69,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,258204.91,NA,NA,NA,NA,NA,NA,NA,26.34784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21676438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01-01-2020,NA,5.016376,NA,NA,NA,NA,NA,0.18158593,NA,43087.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83948.12,NA,NA,NA,NA,NA,1,NA,NA,19,NA,NA,NA,90439.89,NA,NA,NA,NA,NA,NA,NA,27.32228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02-01-2020,NA,5.041035,NA,NA,NA,NA,NA,-0.17999318,NA,28651.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83513.71,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,58539.89,NA,NA,NA,NA,NA,NA,NA,27.27385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03-01-2020,NA,5.006675,NA,NA,NA,NA,NA,-0.20025006,NA,35534.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84318.09,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,92739.89,NA,NA,NA,NA,NA,NA,NA,26.24793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04-01-2020,NA,5.00559,NA,NA,NA,NA,NA,0.22593783,NA,37904.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84214.4,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,97339.89,NA,NA,NA,NA,NA,NA,NA,24.18955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05-01-2020,NA,5.000588,NA,NA,NA,NA,NA,-0.09387088,NA,45255.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83797.79,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,115139.89,NA,NA,NA,NA,NA,NA,NA,22.17153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06-01-2020,NA,5.001745,NA,NA,NA,NA,NA,-0.07188268,NA,39749.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84101.19,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,173039.89,NA,NA,NA,NA,NA,NA,NA,20.01923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-01-2020,NA,5.005393,NA,NA,NA,NA,NA,0.02097071,NA,42345.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84669.71,NA,NA,NA,NA,NA,0,NA,NA,21,NA,NA,NA,143339.89,NA,NA,NA,NA,NA,NA,NA,19.48187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08-01-2020,NA,5.037325,NA,NA,NA,NA,NA,0.09865731,NA,39012.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85063.51,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,140439.89,NA,NA,NA,NA,NA,NA,NA,19.95009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09-01-2020,NA,5.023665,NA,NA,NA,NA,NA,-0.06715503,NA,31589.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85746.56,NA,NA,NA,NA,NA,0,NA,NA,22,NA,NA,NA,138239.89,NA,NA,NA,NA,NA,NA,NA,21.17015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-01-2020,NA,5.022196,NA,NA,NA,NA,NA,0.06744082,NA,29546.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86104.21,NA,NA,NA,NA,NA,0,NA,NA,20,NA,NA,NA,80239.89,NA,NA,NA,NA,NA,NA,NA,23.09696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11-01-2020,NA,5.015843,NA,NA,NA,NA,NA,0.08879855,NA,36251.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86669.88,NA,NA,NA,NA,NA,1,NA,NA,22,NA,NA,NA,97139.89,NA,NA,NA,NA,NA,NA,NA,24.57465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-01-2020,NA,4.988426,NA,NA,NA,NA,NA,0.08732016,NA,27669.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89713.54,NA,NA,NA,NA,NA,1,NA,NA,18,NA,NA,NA,258139.89,NA,NA,NA,NA,NA,NA,NA,25.94495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8592344,NA,NA,21998684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
