Month,Beer_Volume,Real_BV,GDP_per_capita_currentYuan,Avg_temp_min_China_Farenheit,Avg_temp_China_Farenheit,China_Max_Temp,AvgBeerPrice_CNY,AvgWinePrice_CNY,AvgSpritPrice_CNY,Wine_TotalVolume_millionlitres,Spirits_TotalVolume_1000litres,Output_of_SoftDrinks_CurrentPeriod_10000tons,Retail_Price_Index,Retail_Price_Indices_Fuels,CPI_RealAvgBeerPrice_CNY,Working_Days_Total,FAI_100million_Yuan,PMI,Total_pop,Pop0_4,Pop5_9,Pop10_14,Pop15_19,Pop20_24,Pop25_29,Pop20_29,Pop30_34,Pop35_39,Pop40_44,Pop45_49,Pop50_54,Pop55_59,Pop60_64,Pop40_64,Pop_lda,Pop65_69,Pop70_74,Pop75_79,Pop80,Sum_of_Beijing_Olympics,Sum_of_Chinese_Grand_Prix,Sum_of_Qingdao_Beer_Festival,Sum_of_Shanghai_Intl_Beer_Festival,Sum_of_Shanghai_Rolex_Masters,Sum_of_Shanlanaya_Music_Festival,Sum_of_Jan_Flag,Sum_of_Feb_Flag,Sum_of_Mar_Flag,Sum_of_Apr_Flag,Sum_of_May_Flag,Sum_of_Jun_Flag,Sum_of_Jul_Flag,Sum_of_Aug_Flag,Sum_of_Sep_Flag,Sum_of_Oct_Flag,Sum_of_Nov_Flag,Sum_of_Dec_Flag,Chinese_New_Year,Spring_Festival_Golden_Week,Working_Days_Total,CPI_imf,DI_imf,wage_index_imf,unemp_rate_imf,Output_of_Liquor_CurrentPeriod,Output_of_SoftDrinks_CurrentPeriod,Output_of_Wine_CurrentPeriod,Urban_population,Total_Value_of_Exports_Current_Period,Inflation_consumer_prices,GDP_deflator,Consumer_Price_Index,Retail_Price_Index,Retail_Price_Indices_Beverages_Tobacco_and_Liquor,Retail_Price_Indices_Food,Retail_Price_Indices_Fuels,GDP_deflator_Annual,Consumer_Price_Index_Annual,Retail_Price_Index_Annual,Retail_Price_Indices_Beverages_Tobacco_and_Liquor_Annual,Retail_Price_Indices_Food_Annual,Retail_Price_Indices_Fuels_Annual,std_pop
06-01-2013,513.4045612,51340.45612,433.2012818,71.17706971,79.12386921,88.26597385,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1379.3,108.3578257,113.8136679,7.807000687,16,50106.95,50.1,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,96.1,503.728,117.8051512,4.1,108.1,1379.3,10.1,721.691798,174.260609,2.627118644,170.8067716,111.6517419,108.3578257,108.106196,123.423877,113.8136679,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
07-01-2013,548.4998139,54849.98139,433.2012818,75.53025371,82.927311,91.89888121,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1410.6,108.2494678,114.2689226,7.807000687,21,40404.63,50.2,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,96.6,546.592,117.4692049,4.04,84.3,1410.6,8.9,721.691798,185.911111,2.627118644,170.8067716,111.7633936,108.2494678,108.106196,123.423877,114.2689226,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
08-01-2013,535.0078656,53500.78656,433.2012818,75.46861092,83.4254322,92.76187546,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1485.2,108.7907152,115.4116118,7.807000687,19,40855.85,50.9,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,96.6,546.592,117.4692049,4.04,87.2,1485.2,10.4,721.691798,190.526257,2.627118644,170.8067716,112.3222106,108.7907152,108.2143022,125.0283874,115.4116118,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
09-01-2013,395.466749,39546.6749,433.2012818,67.44943301,74.88374916,85.58113159,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1348,109.5522502,117.2581976,7.807000687,17,46629.49,50.2,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,96.6,546.592,117.4692049,4.04,111,1348,10.5,721.691798,185.602489,2.627118644,170.8067716,113.2207883,109.5522502,108.1060879,127.0288416,117.2581976,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
10-01-2013,297.1055447,29710.55447,433.2012818,57.2108757,66.0471335,79.85697595,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1150.6,109.4426979,116.4373902,7.807000687,18,42461.68,50.4,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,97.36666667,592.768,123.7402016,4.05,114.4,1150.6,10.4,721.691798,185.348341,2.627118644,170.8067716,113.3340091,109.4426979,108.214194,126.3936974,116.4373902,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
11-01-2013,236.7839756,23678.39756,433.2012818,46.49893051,54.60100902,69.68946965,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1089.3,109.3332552,115.9716407,7.807000687,20,39613.28,50.8,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,97.36666667,592.768,123.7402016,4.05,127.3,1089.3,10.8,721.691798,202.107912,2.627118644,170.8067716,113.2206751,109.3332552,108.3224082,126.14091,115.9716407,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
12-01-2013,208.4637029,20846.37029,433.2012818,33.45323074,28.02620203,59.21649581,8.865656298,57.90593518,166.0406659,4208.8,5284977.6,1190.6,109.661255,117.9431585,7.807000687,21,45245.17,49.9,1362514,81623,77267,74839,87957,119592,120715,240307,93324,104010,125102,116604,89918,79586,70860,482070,919711,44634,31988,23375,21122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,97.36666667,592.768,123.7402016,4.05,134,1190.6,12.1,721.691798,207.700364,2.627118644,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,170.8067716,113.5603371,109.661255,108.3224082,126.8977555,117.9431585,1.165852784
01-01-2014,346.7278711,34672.78711,466.1175574,33.62858752,43.68650142,61.32616699,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1084.518153,110.538545,118.0611017,8.333202763,20,10094.34333,49,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,98.76666667,541.744,139.9776036,4.08,103.0987728,1084.518153,8.383213429,742.299307,207.132123,1.996847084,172.2017003,114.6959405,110.538545,107.997441,130.1970971,118.0611017,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
02-01-2014,237.0057143,23700.57143,466.1175574,37.6874163,43.52513006,56.90746629,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1085.281847,111.0912378,117.234674,8.333202763,15,20188.68667,49.5,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,98.76666667,541.744,139.9776036,4.08,87.60122715,1085.281847,7.016786571,742.299307,114.081167,1.996847084,172.2017003,115.2694202,111.0912378,107.997441,132.4104478,117.234674,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
03-01-2014,338.4476909,33844.76909,466.1175574,46.86157149,55.25568111,67.96429308,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1450.2,110.6468728,118.0553167,8.333202763,19,38038.68,49.9,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,98.76666667,541.744,139.9776036,4.08,106.2,1450.2,7.4,742.299307,170.089931,1.996847084,172.2017003,114.6930731,110.6468728,108.1054384,130.1594702,118.0553167,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
04-01-2014,372.2049234,37220.49234,466.1175574,56.84044406,64.57178844,76.14249859,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1351.4,110.0936384,117.3469848,8.333202763,21,38756.12,49.3,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,98.23333333,530.325,124.4120941,4.08,96.3,1351.4,6.7,742.299307,188.474626,1.996847084,172.2017003,114.3489938,110.0936384,108.1054384,128.3372376,117.3469848,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
05-01-2014,428.7186742,42871.86742,466.1175574,63.13624893,71.7278991,83.02262659,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1414.6,110.2037321,117.6990258,8.333202763,20,46638.66,49.6,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,98.23333333,530.325,124.4120941,4.08,97.6,1414.6,7.3,742.299307,195.420734,1.996847084,172.2017003,114.4633428,110.2037321,108.1054384,128.5939121,117.6990258,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
06-01-2014,498.7764268,49877.64268,466.1175574,70.21469692,78.0941567,88.38798489,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1733.6,109.9833246,117.6990258,8.333202763,20,59053.96,49.5,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,98.23333333,530.325,124.4120941,4.08,111.2,1733.6,9.7,742.299307,186.66461,1.996847084,172.2017003,114.3488795,109.9833246,108.1054384,128.0795364,117.6990258,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
07-01-2014,527.2941907,52729.41907,466.1175574,74.93023998,83.3864548,92.60658328,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1647.3,109.8733413,117.8167248,8.333202763,21,46722.46,48.8,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,98.5,582.642,123.8521837,4.07,90.5,1647.3,8.7,742.299307,213.248054,1.996847084,172.2017003,114.4632284,109.8733413,108.1054384,127.9514569,117.8167248,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
08-01-2014,473.0556324,47305.56324,466.1175574,71.93529478,79.58009003,90.03666706,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1546.9,109.9832146,116.1672906,8.333202763,20,46293.57,48.9,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,98.5,582.642,123.8521837,4.07,89.1,1546.9,10.5,742.299307,208.352476,1.996847084,172.2017003,114.6921548,109.9832146,107.997333,128.8471171,116.1672906,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
09-01-2014,351.4654231,35146.54231,466.1175574,68.0848365,74.43610785,86.91670492,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1476.3,110.2031811,114.5409486,8.333202763,18,52000.7,48.9,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,98.5,582.642,123.8521837,4.07,109.8,1476.3,12.9,742.299307,213.62503,1.996847084,172.2017003,115.2656156,110.2031811,107.8893356,129.877894,114.5409486,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
10-01-2014,276.4103243,27641.03243,466.1175574,58.79396544,66.80405698,81.08756357,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1234,109.9827747,112.7082934,8.333202763,17,48373.42,48.7,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,98.83333333,632.115,131.8029115,4.09,111.4,1234,11.1,742.299307,206.751777,1.996847084,172.2017003,115.2656156,109.9827747,107.997225,129.3583824,112.7082934,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
11-01-2014,206.9323274,20693.23274,466.1175574,48.13939892,55.32283425,70.13390596,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1232.4,109.7628092,109.3270446,8.333202763,16,44906.98,48.9,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,98.83333333,632.115,131.8029115,4.09,121.3,1232.4,10.5,742.299307,211.526224,1.996847084,172.2017003,115.0350844,109.7628092,108.1052222,128.9703073,109.3270446,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
12-01-2014,184.154861,18415.4861,466.1175574,34.21010843,42.66701522,59.42023679,9.614865148,57.76622365,150.5952783,4108.2,5371873.6,1203.2,110.0920976,106.5938685,8.333202763,21,50937.32,48.6,1369436,82727,77860,75022,82868,112711,126531,239242,95522,98857,122616,120762,94560,78450,75199,491587,925208,47498,32610,23792,21850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,98.83333333,632.115,131.8029115,4.09,131.8,1203.2,11.9,742.299307,227.3798,1.996847084,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,172.2017003,115.3801896,110.0920976,108.1052222,130.6469213,106.5938685,1.392005907
01-01-2015,337.1778237,33717.78237,493.5078251,35.18171628,43.41970102,59.58914329,10.69540668,57.60985109,147.3592957,4365,5586952.6,1302.5,109.9820055,101.9037383,9.114611317,20,11364,49.1,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,99.9,572.889,148.712206,4.05,104.3,1302.5,9.3,762.590291,200.258035,1.442555384,171.421433,115.7263302,109.9820055,108.1052222,131.4308028,101.9037383,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
02-01-2015,231.9484475,23194.84475,493.5078251,39.04521128,47.46149114,61.98853211,10.69540668,57.60985109,147.3592957,4365,5586952.6,1009.1,110.9718435,100.7827971,9.114611317,15,22729,48.8,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,99.9,572.889,148.712206,4.05,95.6,1009.1,7.1,762.590291,169.152717,1.442555384,171.421433,117.1150462,110.9718435,107.8890118,135.3737269,100.7827971,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
03-01-2015,335.5980409,33559.80409,493.5078251,47.92591891,55.4912255,67.07922535,10.69540668,57.60985109,147.3592957,4365,5586952.6,1545.3,110.5279562,103.3023671,9.114611317,20,43033.84,48.7,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,99.9,572.889,148.712206,4.05,108.2,1545.3,8.3,762.590291,144.521828,1.442555384,171.421433,116.5294709,110.5279562,107.9969008,133.0723735,103.3023671,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
04-01-2015,353.5410749,35354.10749,493.5078251,55.03994014,64.4640418,76.48519954,10.69540668,57.60985109,147.3592957,4365,5586952.6,1539.5,110.1963723,102.5792505,9.114611317,21,42467.25,48.5,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,99.56666667,590.626,130.6830907,4.04,98.9,1539.5,7.4,762.590291,176.223972,1.442555384,171.421433,116.296412,110.1963723,108.1048977,131.7416498,102.5792505,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
05-01-2015,413.7724641,41377.24641,493.5078251,64.30710667,73.16710531,83.16408446,10.69540668,57.60985109,147.3592957,4365,5586952.6,1555.8,110.0861759,104.9385733,9.114611317,19,51266.9,47.9,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,99.56666667,590.626,130.6830907,4.04,101.3,1555.8,7.1,762.590291,189.912853,1.442555384,171.421433,116.0638192,110.0861759,109.7264711,130.4242333,104.9385733,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
06-01-2015,449.258227,44925.8227,493.5078251,70.16638563,78.07610212,89.12996311,10.69540668,57.60985109,147.3592957,4365,5586952.6,1721.3,110.0861759,104.6237575,9.114611317,20,65886.47,48.9,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,99.56666667,590.626,130.6830907,4.04,113.6,1721.3,9.6,762.590291,191.801946,1.442555384,171.421433,116.0638192,110.0861759,111.1529153,130.1633848,104.6237575,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
07-01-2015,468.2322225,46823.22225,493.5078251,73.27465927,81.7455426,89.37049719,10.69540668,57.60985109,147.3592957,4365,5586952.6,1701.5,110.1962621,103.0544012,9.114611317,22,51336.63,48.6,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,100.2666667,613.432,129.5632699,4.05,94.7,1701.5,8.4,762.590291,192.951879,1.442555384,171.421433,116.4120106,110.1962621,111.2640682,131.0745285,103.0544012,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
08-01-2015,450.3305287,45033.05287,493.5078251,72.49877076,80.6330777,90.14498982,10.69540668,57.60985109,147.3592957,4365,5586952.6,1711.3,110.5268509,99.85971474,9.114611317,19,50508.86,48.7,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,100.2666667,613.432,129.5632699,4.05,93.6,1711.3,9.8,762.590291,195.702554,1.442555384,171.421433,116.9940707,110.5268509,111.2640682,133.3027955,99.85971474,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
09-01-2015,339.9467218,33994.67218,493.5078251,67.40685271,74.52436389,85.14945765,10.69540668,57.60985109,147.3592957,4365,5586952.6,1515.4,110.416324,98.26195931,9.114611317,19,55553.68,48.7,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,100.2666667,613.432,129.5632699,4.05,122.2,1515.4,12.3,762.590291,203.589537,1.442555384,171.421433,117.1110647,110.416324,111.1528041,133.1694927,98.26195931,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
10-01-2015,252.2322725,25223.22725,493.5078251,57.37491473,65.83890045,79.80121468,10.69540668,57.60985109,147.3592957,4365,5586952.6,1258.1,110.0850751,98.55674519,9.114611317,16,52893.84,48.7,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,100.2666667,643.743,137.4020157,4.05,116.9,1258.1,11.8,762.590291,190.993019,1.442555384,171.421433,116.7597315,110.0850751,111.2639569,131.7046283,98.55674519,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
11-01-2015,188.6879068,18868.79068,493.5078251,50.10285473,55.63002099,68.81813788,10.69540668,57.60985109,147.3592957,4365,5586952.6,1296.8,110.0850751,97.96540472,9.114611317,21,49757.27,48,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,100.2666667,643.743,137.4020157,4.05,128.5,1296.8,11.5,762.590291,196.298106,1.442555384,171.421433,116.7597315,110.0850751,111.3752209,131.8363329,97.96540472,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
12-01-2015,173.1899341,17318.99341,493.5078251,38.4328358,45.16956365,59.69273639,10.69540668,57.60985109,147.3592957,4365,5586952.6,1376.4,110.6355004,96.88778526,9.114611317,21,54407.89,48.2,1376049,83186,78637,75292,78930,106139,129086,235225,99375,95219,119092,123525,99395,78933,77810,498755,928574,51161,33752,24156,22359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,100.2666667,643.743,137.4020157,4.05,137.9,1376.4,12.9,762.590291,223.543396,1.442555384,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,171.421433,117.3435302,110.6355004,111.3752209,134.0775506,96.88778526,1.608063492
01-01-2016,342.8036031,34280.36031,522.5687677,33.27836767,40.28283083,54.9936303,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1232.216151,111.0780424,96.59712191,9.304195232,20,12138.27626,48.3,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,102,595.814,154.6472564,4.04,116.993049,1232.216151,8.927577938,782.9227555,177.185706,1.979587498,176.5027907,117.9302479,111.0780424,111.2638456,136.4909465,96.59712191,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
02-01-2016,208.5545538,20855.45538,522.5687677,35.6397178,45.06346129,59.95015807,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1233.083849,112.4109789,96.01753918,9.304195232,14,25869.52374,48.3,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,18,102,595.814,154.6472564,4.04,99.406951,1233.083849,7.472422062,782.9227555,126.12162,1.979587498,176.5027907,119.8171318,112.4109789,111.1525818,144.2709305,96.01753918,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
03-01-2016,318.1357167,31813.57167,522.5687677,46.26050024,54.97936836,66.58907804,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1743.9,112.073746,95.63346902,9.304195232,21,47835.03,48.2,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,102,595.814,154.6472564,4.04,119,1743.9,10.1,782.9227555,160.623788,1.979587498,176.5027907,119.3378633,112.073746,111.374887,141.9625956,95.63346902,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
04-01-2016,309.4319609,30943.19609,522.5687677,57.80839792,66.22643912,77.04587761,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1488.6,111.7375248,95.63346902,9.304195232,20,46749.12,48.5,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,101.6666667,619.053,135.9462486,4.05,101.8,1488.6,7.6,782.9227555,172.538294,1.979587498,176.5027907,119.0991876,111.7375248,111.374887,140.1170818,95.63346902,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
05-01-2016,381.5824645,38158.24645,522.5687677,62.97847845,71.49218557,83.04734107,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1441,111.4023122,97.45050493,9.304195232,20,55079.03,48.7,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,101.6666667,619.053,135.9462486,4.05,105.5,1441,8.1,782.9227555,177.338389,1.979587498,176.5027907,118.5036916,111.4023122,111.374887,136.894389,97.45050493,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
06-01-2016,427.5008089,42750.08089,522.5687677,70.80558848,79.42627982,89.20875035,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1794.4,111.2909099,99.49696553,9.304195232,18,70688.98,48.3,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,101.6666667,619.053,135.9462486,4.05,116,1794.4,10.2,782.9227555,170.421204,1.979587498,176.5027907,118.3851879,111.2909099,111.374887,135.2516563,99.49696553,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
07-01-2016,452.6211355,45262.11355,522.5687677,75.63604005,83.5338969,92.21251306,11.54642348,58.02636223,156.9140126,4646.8,5787559.6,1726,111.2909099,99.2979716,9.304195232,19,54562.16714,48.4,1382323,83464,79627,75681,76216,99705,128615,228320,104887,92999,114561,124891,104365,80582,78458,502857,929063,55198,34985,24385,23705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,101.9,646.312,134.6024636,4.04,96.5,1726,8.1,782.9227555,180.785971,1.979587498,176.5027907,118.6219583,111.2909099,111.4862618,135.1164046,99.2979716,176.5027907,119.8457721,111.6142248,113.1381988,139.3456584,87.18170202,1.81304539
